"","alpha_hat_ij_Forb","focal","year","complexity.plant","complexity.animal"
"2469",-0.346117195437121,"CHFU","All","class","group"
"2470",-0.401806177833726,"CHFU","All","class","group"
"2471",-0.34702216349744,"CHFU","All","class","group"
"2472",-0.413743436095612,"CHFU","All","class","group"
"2473",-0.243863148058829,"CHFU","All","class","group"
"2474",-0.243694056547478,"CHFU","All","class","group"
"2475",-0.345083152073557,"CHFU","All","class","group"
"2476",-0.445482784660703,"CHFU","All","class","group"
"2477",-0.337363159181046,"CHFU","All","class","group"
"2478",-0.386714199612329,"CHFU","All","class","group"
"2479",-0.372566883269765,"CHFU","All","class","group"
"2480",-0.256040648397478,"CHFU","All","class","group"
"2481",-0.429322367249555,"CHFU","All","class","group"
"2482",-0.268062991138421,"CHFU","All","class","group"
"2483",-0.377620585876799,"CHFU","All","class","group"
"2484",-0.286457685599505,"CHFU","All","class","group"
"2485",-0.239466684820316,"CHFU","All","class","group"
"2486",-0.347776075078369,"CHFU","All","class","group"
"2487",-0.267622204918188,"CHFU","All","class","group"
"2488",-0.333399933076668,"CHFU","All","class","group"
"2489",-0.376848886723393,"CHFU","All","class","group"
"2490",-0.282705561238535,"CHFU","All","class","group"
"2491",-0.298735555122311,"CHFU","All","class","group"
"2492",-0.313382375543027,"CHFU","All","class","group"
"2493",-0.367015999322964,"CHFU","All","class","group"
"2494",-0.299968823042221,"CHFU","All","class","group"
"2495",-0.35920960748585,"CHFU","All","class","group"
"2496",-0.498487035194875,"CHFU","All","class","group"
"2497",-0.394358978452016,"CHFU","All","class","group"
"2498",-0.285406890328217,"CHFU","All","class","group"
"2499",-0.375829883240723,"CHFU","All","class","group"
"2500",-0.330244788492328,"CHFU","All","class","group"
"2501",-0.310440517025085,"CHFU","All","class","group"
"2502",-0.312490062424155,"CHFU","All","class","group"
"2503",-0.201556261098078,"CHFU","All","class","group"
"2504",-0.37139147163207,"CHFU","All","class","group"
"2505",-0.25025863254832,"CHFU","All","class","group"
"2506",-0.408208685091469,"CHFU","All","class","group"
"2507",-0.251020338796349,"CHFU","All","class","group"
"2508",-0.491503799153933,"CHFU","All","class","group"
"2509",-0.322386727787104,"CHFU","All","class","group"
"2510",-0.425521989449819,"CHFU","All","class","group"
"2511",-0.283474497536223,"CHFU","All","class","group"
"2512",-0.330778190408159,"CHFU","All","class","group"
"2513",-0.348648067690131,"CHFU","All","class","group"
"2514",-0.340599085190647,"CHFU","All","class","group"
"2515",-0.283233852048825,"CHFU","All","class","group"
"2516",-0.40057261735433,"CHFU","All","class","group"
"2517",-0.32057865574376,"CHFU","All","class","group"
"2518",-0.337467607467319,"CHFU","All","class","group"
"2519",-0.381309129110255,"CHFU","All","class","group"
"2520",-0.207424226605589,"CHFU","All","class","group"
"2521",-0.279557938852974,"CHFU","All","class","group"
"2522",-0.359345375232707,"CHFU","All","class","group"
"2523",-0.214614678615255,"CHFU","All","class","group"
"2524",-0.356299736140303,"CHFU","All","class","group"
"2525",-0.432322464473099,"CHFU","All","class","group"
"2526",-0.317805020506607,"CHFU","All","class","group"
"2527",-0.333522238759463,"CHFU","All","class","group"
"2528",-0.447159206264191,"CHFU","All","class","group"
"2529",-0.343834352038474,"CHFU","All","class","group"
"2530",-0.34391476041935,"CHFU","All","class","group"
"2531",-0.244503612700358,"CHFU","All","class","group"
"2532",-0.263249360358591,"CHFU","All","class","group"
"2533",-0.271056500322571,"CHFU","All","class","group"
"2534",-0.257740925709079,"CHFU","All","class","group"
"2535",-0.326176742616523,"CHFU","All","class","group"
"2536",-0.380033443868844,"CHFU","All","class","group"
"2537",-0.418409262219314,"CHFU","All","class","group"
"2538",-0.311110162268699,"CHFU","All","class","group"
"2539",-0.425177886230982,"CHFU","All","class","group"
"2540",-0.336109524069025,"CHFU","All","class","group"
"2541",-0.424779942065079,"CHFU","All","class","group"
"2542",-0.353343534273269,"CHFU","All","class","group"
"2543",-0.301057256137013,"CHFU","All","class","group"
"2544",-0.271296382165624,"CHFU","All","class","group"
"2545",-0.27724910081518,"CHFU","All","class","group"
"2546",-0.392613535558624,"CHFU","All","class","group"
"2547",-0.438559331467197,"CHFU","All","class","group"
"2548",-0.35441229369784,"CHFU","All","class","group"
"2549",-0.234588556847721,"CHFU","All","class","group"
"2550",-0.323364438564822,"CHFU","All","class","group"
"2551",-0.383418319313935,"CHFU","All","class","group"
"2552",-0.457151351353706,"CHFU","All","class","group"
"2553",-0.333926980420834,"CHFU","All","class","group"
"2554",-0.41013695038082,"CHFU","All","class","group"
"2555",-0.442251210242791,"CHFU","All","class","group"
"2556",-0.331805435798583,"CHFU","All","class","group"
"2557",-0.302640327864142,"CHFU","All","class","group"
"2558",-0.314316856577019,"CHFU","All","class","group"
"2559",-0.266226724318295,"CHFU","All","class","group"
"2560",-0.308251287614887,"CHFU","All","class","group"
"2561",-0.465918276514992,"CHFU","All","class","group"
"2562",-0.347308779619747,"CHFU","All","class","group"
"2563",-0.297279131357131,"CHFU","All","class","group"
"2564",-0.248085896912082,"CHFU","All","class","group"
"2565",-0.462866077853901,"CHFU","All","class","group"
"2566",-0.338384535039225,"CHFU","All","class","group"
"2567",-0.265939997914134,"CHFU","All","class","group"
"2568",-0.222039318245798,"CHFU","All","class","group"
"2569",-0.352765964983339,"CHFU","All","class","group"
"2570",-0.288534827438274,"CHFU","All","class","group"
"2571",-0.359397531240132,"CHFU","All","class","group"
"2572",-0.347447143187301,"CHFU","All","class","group"
"2573",-0.172424645905685,"CHFU","All","class","group"
"2574",-0.450235265810793,"CHFU","All","class","group"
"2575",-0.329194419221976,"CHFU","All","class","group"
"2576",-0.330125644734645,"CHFU","All","class","group"
"2577",-0.383757097758069,"CHFU","All","class","group"
"2578",-0.315500091725314,"CHFU","All","class","group"
"2579",-0.173857550592137,"CHFU","All","class","group"
"2580",-0.299074595515738,"CHFU","All","class","group"
"2581",-0.28567166805523,"CHFU","All","class","group"
"2582",-0.411734742940926,"CHFU","All","class","group"
"2583",-0.429406645442727,"CHFU","All","class","group"
"2584",-0.429972109324257,"CHFU","All","class","group"
"2585",-0.257131283605111,"CHFU","All","class","group"
"2586",-0.304660062991402,"CHFU","All","class","group"
"2587",-0.27307693052765,"CHFU","All","class","group"
"2588",-0.388148262399253,"CHFU","All","class","group"
"2589",-0.285533371710421,"CHFU","All","class","group"
"2590",-0.422461773923756,"CHFU","All","class","group"
"2591",-0.32457801444445,"CHFU","All","class","group"
"2592",-0.455712359450397,"CHFU","All","class","group"
"2593",-0.338164476323236,"CHFU","All","class","group"
"2594",-0.453674855433191,"CHFU","All","class","group"
"2595",-0.3778050375072,"CHFU","All","class","group"
"2596",-0.438578290931071,"CHFU","All","class","group"
"2597",-0.330614454127828,"CHFU","All","class","group"
"2598",-0.244921091748625,"CHFU","All","class","group"
"2599",-0.334799862048041,"CHFU","All","class","group"
"2600",-0.175425552620616,"CHFU","All","class","group"
"2601",-0.291390248389183,"CHFU","All","class","group"
"2602",-0.393566070127519,"CHFU","All","class","group"
"2603",-0.205784618063385,"CHFU","All","class","group"
"2604",-0.389488480110479,"CHFU","All","class","group"
"2605",-0.446040342264061,"CHFU","All","class","group"
"2606",-0.333646494867566,"CHFU","All","class","group"
"2607",-0.452503853627719,"CHFU","All","class","group"
"2608",-0.292848422091637,"CHFU","All","class","group"
"2609",-0.293068900009863,"CHFU","All","class","group"
"2610",-0.397209551402001,"CHFU","All","class","group"
"2611",-0.195394984265142,"CHFU","All","class","group"
"2612",-0.304314713401792,"CHFU","All","class","group"
"2613",-0.367325680799089,"CHFU","All","class","group"
"2614",-0.438683039179782,"CHFU","All","class","group"
"2615",-0.310414458749375,"CHFU","All","class","group"
"2616",-0.436913860967823,"CHFU","All","class","group"
"2617",-0.282600882262308,"CHFU","All","class","group"
"2618",-0.306647427944622,"CHFU","All","class","group"
"2619",-0.421846529662394,"CHFU","All","class","group"
"2620",-0.277190108491442,"CHFU","All","class","group"
"2621",-0.359823433182704,"CHFU","All","class","group"
"2622",-0.421653992045367,"CHFU","All","class","group"
"2623",-0.365186286170679,"CHFU","All","class","group"
"2624",-0.366046500403433,"CHFU","All","class","group"
"2625",-0.407093600846305,"CHFU","All","class","group"
"2626",-0.422062606382051,"CHFU","All","class","group"
"2627",-0.349719846350218,"CHFU","All","class","group"
"2628",-0.342486424157651,"CHFU","All","class","group"
"2629",-0.48077823624474,"CHFU","All","class","group"
"2630",-0.177274784184928,"CHFU","All","class","group"
"2631",-0.352522576017878,"CHFU","All","class","group"
"2632",-0.303814757866587,"CHFU","All","class","group"
"2633",-0.299875120546101,"CHFU","All","class","group"
"2634",-0.441000771557093,"CHFU","All","class","group"
"2635",-0.415606889500506,"CHFU","All","class","group"
"2636",-0.199050119518273,"CHFU","All","class","group"
"2637",-0.313084506426946,"CHFU","All","class","group"
"2638",-0.353609472647004,"CHFU","All","class","group"
"2639",-0.3640396425063,"CHFU","All","class","group"
"2640",-0.298987590070331,"CHFU","All","class","group"
"2641",-0.485456070584054,"CHFU","All","class","group"
"2642",-0.315428702881733,"CHFU","All","class","group"
"2643",-0.413119373581116,"CHFU","All","class","group"
"2644",-0.38686552483364,"CHFU","All","class","group"
"2645",-0.298458552468524,"CHFU","All","class","group"
"2646",-0.39922724207816,"CHFU","All","class","group"
"2647",-0.300443878423536,"CHFU","All","class","group"
"2648",-0.364147896048763,"CHFU","All","class","group"
"2649",-0.39993400049966,"CHFU","All","class","group"
"2650",-0.412888203722021,"CHFU","All","class","group"
"2651",-0.315531290177612,"CHFU","All","class","group"
"2652",-0.33276468408244,"CHFU","All","class","group"
"2653",-0.302375496779158,"CHFU","All","class","group"
"2654",-0.315540737949837,"CHFU","All","class","group"
"2655",-0.300424045513369,"CHFU","All","class","group"
"2656",-0.305929533046157,"CHFU","All","class","group"
"2657",-0.267545726211578,"CHFU","All","class","group"
"2658",-0.255480832904477,"CHFU","All","class","group"
"2659",-0.413364042986671,"CHFU","All","class","group"
"2660",-0.277229242247586,"CHFU","All","class","group"
"2661",-0.263257288402247,"CHFU","All","class","group"
"2662",-0.482476028922439,"CHFU","All","class","group"
"2663",-0.408568593887722,"CHFU","All","class","group"
"2664",-0.394603427846397,"CHFU","All","class","group"
"2665",-0.386201132937295,"CHFU","All","class","group"
"2666",-0.431127966194056,"CHFU","All","class","group"
"2667",-0.395512429135138,"CHFU","All","class","group"
"2668",-0.376551564714178,"CHFU","All","class","group"
"2669",-0.366379435937142,"CHFU","All","class","group"
"2670",-0.289810543672616,"CHFU","All","class","group"
"2671",-0.467957849829249,"CHFU","All","class","group"
"2672",-0.331412741929534,"CHFU","All","class","group"
"2673",-0.394318583436138,"CHFU","All","class","group"
"2674",-0.296089631342267,"CHFU","All","class","group"
"2675",-0.393159144191886,"CHFU","All","class","group"
"2676",-0.344876931537415,"CHFU","All","class","group"
"2677",-0.409413610190614,"CHFU","All","class","group"
"2678",-0.211785873461629,"CHFU","All","class","group"
"2679",-0.291650847611444,"CHFU","All","class","group"
"2680",-0.376434711488326,"CHFU","All","class","group"
"2681",-0.413859147276743,"CHFU","All","class","group"
"2682",-0.409990837338783,"CHFU","All","class","group"
"2683",-0.301452897207374,"CHFU","All","class","group"
"2684",-0.315436638554692,"CHFU","All","class","group"
"2685",-0.429577843442431,"CHFU","All","class","group"
"2686",-0.262124709224596,"CHFU","All","class","group"
"2687",-0.335799495796209,"CHFU","All","class","group"
"2688",-0.345079264164484,"CHFU","All","class","group"
"2689",-0.307178401040042,"CHFU","All","class","group"
"2690",-0.414394048992456,"CHFU","All","class","group"
"2691",-0.365582491348288,"CHFU","All","class","group"
"2692",-0.251216226172532,"CHFU","All","class","group"
"2693",-0.378416206314934,"CHFU","All","class","group"
"2694",-0.375422645538125,"CHFU","All","class","group"
"2695",-0.356022569657351,"CHFU","All","class","group"
"2696",-0.423575161722404,"CHFU","All","class","group"
"2697",-0.397116377388207,"CHFU","All","class","group"
"2698",-0.306895472738349,"CHFU","All","class","group"
"2699",-0.284034391941689,"CHFU","All","class","group"
"2700",-0.292451383418961,"CHFU","All","class","group"
"2701",-0.283405290216902,"CHFU","All","class","group"
"2702",-0.365608652311779,"CHFU","All","class","group"
"2703",-0.310912086145862,"CHFU","All","class","group"
"2704",-0.248403526251198,"CHFU","All","class","group"
"2705",-0.246885731868639,"CHFU","All","class","group"
"2706",-0.294494838064016,"CHFU","All","class","group"
"2707",-0.398328519719903,"CHFU","All","class","group"
"2708",-0.468726016116237,"CHFU","All","class","group"
"2709",-0.405045352678688,"CHFU","All","class","group"
"2710",-0.418853775264435,"CHFU","All","class","group"
"2711",-0.339960987495876,"CHFU","All","class","group"
"2712",-0.31658493056489,"CHFU","All","class","group"
"2713",-0.217361080893577,"CHFU","All","class","group"
"2714",-0.275320511168417,"CHFU","All","class","group"
"2715",-0.437050715850377,"CHFU","All","class","group"
"2716",-0.335629344723959,"CHFU","All","class","group"
"2717",-0.383368971179083,"CHFU","All","class","group"
"2718",-0.256108602297899,"CHFU","All","class","group"
"2719",-0.403106942151451,"CHFU","All","class","group"
"2720",-0.387200271575348,"CHFU","All","class","group"
"2721",-0.380230155331478,"CHFU","All","class","group"
"2722",-0.316216429778914,"CHFU","All","class","group"
"2723",-0.295387065366962,"CHFU","All","class","group"
"2724",-0.365682109174638,"CHFU","All","class","group"
"2725",-0.372762870232449,"CHFU","All","class","group"
"2726",-0.436383158271171,"CHFU","All","class","group"
"2727",-0.345756200094126,"CHFU","All","class","group"
"2728",-0.485342588833448,"CHFU","All","class","group"
"2729",-0.364672478828926,"CHFU","All","class","group"
"2730",-0.395112917882872,"CHFU","All","class","group"
"2731",-0.271820622559126,"CHFU","All","class","group"
"2732",-0.323061410502372,"CHFU","All","class","group"
"2733",-0.283084312747252,"CHFU","All","class","group"
"2734",-0.372819136594654,"CHFU","All","class","group"
"2735",-0.384371444203814,"CHFU","All","class","group"
"2736",-0.450747824695728,"CHFU","All","class","group"
"2737",-0.324582728964542,"CHFU","All","class","group"
"2738",-0.319069832793531,"CHFU","All","class","group"
"2739",-0.319008679901917,"CHFU","All","class","group"
"2740",-0.392313822133156,"CHFU","All","class","group"
"2741",-0.264344573910146,"CHFU","All","class","group"
"2742",-0.247375819807958,"CHFU","All","class","group"
"2743",-0.459913991265545,"CHFU","All","class","group"
"2744",-0.326014574537912,"CHFU","All","class","group"
"2745",-0.396442727687364,"CHFU","All","class","group"
"2746",-0.323993476657802,"CHFU","All","class","group"
"2747",-0.305283047915779,"CHFU","All","class","group"
"2748",-0.215814082765046,"CHFU","All","class","group"
"2749",-0.392827085646466,"CHFU","All","class","group"
"2750",-0.336947435334724,"CHFU","All","class","group"
"2751",-0.353688195617004,"CHFU","All","class","group"
